Local time,Open,High,Low,Close,Volume
09.03.2020 11:00:00.000 GMT+0200,1.31430,1.31510,1.30620,1.31004,72747.0684
09.03.2020 15:00:00.000 GMT+0200,1.31004,1.31501,1.30842,1.31387,98406.5996
09.03.2020 19:00:00.000 GMT+0200,1.31385,1.31422,1.30947,1.31226,50266.7002
09.03.2020 23:00:00.000 GMT+0200,1.31248,1.31270,1.30501,1.30511,21810.1501
10.03.2020 03:00:00.000 GMT+0200,1.30512,1.30842,1.30402,1.30630,27563.530799999997
10.03.2020 07:00:00.000 GMT+0200,1.30630,1.30801,1.30166,1.30587,61309.9394
10.03.2020 11:00:00.000 GMT+0200,1.30588,1.30707,1.30180,1.30238,77196.2813
10.03.2020 15:00:00.000 GMT+0200,1.30239,1.30388,1.29080,1.29106,86412.33009999999
10.03.2020 19:00:00.000 GMT+0200,1.29105,1.29394,1.28809,1.29017,50604.6104
10.03.2020 23:00:00.000 GMT+0200,1.29012,1.29108,1.28654,1.29011,10875.1699
11.03.2020 03:00:00.000 GMT+0200,1.29010,1.29269,1.28988,1.29256,16029.2399
11.03.2020 07:00:00.000 GMT+0200,1.29257,1.29547,1.28282,1.29314,47420.1812
11.03.2020 11:00:00.000 GMT+0200,1.29313,1.29765,1.29048,1.29395,46338.4707
11.03.2020 15:00:00.000 GMT+0200,1.29394,1.29640,1.28498,1.28560,69971.709
11.03.2020 19:00:00.000 GMT+0200,1.28565,1.28697,1.28035,1.28117,44718.029800000004
11.03.2020 23:00:00.000 GMT+0200,1.28179,1.28275,1.28084,1.28193,13256.719799999999
12.03.2020 03:00:00.000 GMT+0200,1.28193,1.28487,1.28111,1.28136,31028.889600000002
12.03.2020 07:00:00.000 GMT+0200,1.28137,1.28284,1.27657,1.27724,35647.0701
12.03.2020 11:00:00.000 GMT+0200,1.27732,1.27783,1.26524,1.26586,62388.279299999995
12.03.2020 15:00:00.000 GMT+0200,1.26587,1.26927,1.24899,1.25958,114055.4004
12.03.2020 19:00:00.000 GMT+0200,1.25958,1.26405,1.25471,1.25653,61625.1109
12.03.2020 23:00:00.000 GMT+0200,1.25653,1.25934,1.25077,1.25171,32259.5605
13.03.2020 03:00:00.000 GMT+0200,1.25172,1.25603,1.25156,1.25544,32676.009700000002
13.03.2020 07:00:00.000 GMT+0200,1.25545,1.26240,1.25396,1.25925,58028.4697
13.03.2020 11:00:00.000 GMT+0200,1.25922,1.26240,1.24571,1.24672,65086.0997
13.03.2020 15:00:00.000 GMT+0200,1.24672,1.25208,1.23397,1.23576,106507.4902
13.03.2020 19:00:00.000 GMT+0200,1.23576,1.23719,1.22597,1.22673,71307.4717
15.03.2020 23:00:00.000 GMT+0200,1.22617,1.24214,1.22617,1.23342,69550.78029999998
16.03.2020 03:00:00.000 GMT+0200,1.23342,1.23585,1.22845,1.23367,43849.830599999994
16.03.2020 07:00:00.000 GMT+0200,1.23369,1.23734,1.22781,1.23607,71123.5293
16.03.2020 11:00:00.000 GMT+0200,1.23607,1.23621,1.22583,1.22737,68597.1397
16.03.2020 15:00:00.000 GMT+0200,1.22739,1.23297,1.22148,1.22426,91087.791
16.03.2020 19:00:00.000 GMT+0200,1.22429,1.22743,1.22015,1.22674,62819.0502
16.03.2020 23:00:00.000 GMT+0200,1.22674,1.22734,1.22281,1.22388,54781.65180000001
17.03.2020 03:00:00.000 GMT+0200,1.22388,1.22657,1.22311,1.22538,77926.2197
17.03.2020 07:00:00.000 GMT+0200,1.22538,1.22580,1.21917,1.22061,71522.8188
17.03.2020 11:00:00.000 GMT+0200,1.22060,1.22172,1.20847,1.20916,77957.1005
17.03.2020 15:00:00.000 GMT+0200,1.20916,1.21060,1.20009,1.20459,100007.291
17.03.2020 19:00:00.000 GMT+0200,1.20458,1.21149,1.20410,1.20499,55530.3198
17.03.2020 23:00:00.000 GMT+0200,1.20495,1.21209,1.20465,1.21104,35905.6805
18.03.2020 03:00:00.000 GMT+0200,1.21103,1.21294,1.21018,1.21126,38567.5704
18.03.2020 07:00:00.000 GMT+0200,1.21125,1.21133,1.20076,1.20172,64801.5606
18.03.2020 11:00:00.000 GMT+0200,1.20172,1.20437,1.18270,1.18432,82836.1698
18.03.2020 15:00:00.000 GMT+0200,1.18429,1.18766,1.14497,1.15447,91785.43950000001
18.03.2020 19:00:00.000 GMT+0200,1.15447,1.16613,1.14878,1.16141,76807.5713
18.03.2020 23:00:00.000 GMT+0200,1.15803,1.16610,1.14923,1.15661,43086.6803
19.03.2020 03:00:00.000 GMT+0200,1.15639,1.15763,1.14720,1.14971,55347.7802
19.03.2020 07:00:00.000 GMT+0200,1.14971,1.16092,1.14744,1.15387,79122.6397
19.03.2020 11:00:00.000 GMT+0200,1.15389,1.16793,1.14871,1.16230,103671.9688
19.03.2020 15:00:00.000 GMT+0200,1.16230,1.17930,1.15846,1.16229,87547.5508
19.03.2020 19:00:00.000 GMT+0200,1.16229,1.16737,1.14772,1.14837,61931.1411
19.03.2020 23:00:00.000 GMT+0200,1.14837,1.15496,1.14095,1.15304,38185.690200000005
20.03.2020 03:00:00.000 GMT+0200,1.15303,1.16665,1.15303,1.16658,35484.0997
20.03.2020 07:00:00.000 GMT+0200,1.16657,1.18787,1.16403,1.18678,75895.438
20.03.2020 11:00:00.000 GMT+0200,1.18678,1.18743,1.17132,1.17786,71152.9882
20.03.2020 15:00:00.000 GMT+0200,1.17786,1.19334,1.17015,1.17136,118520.668
20.03.2020 19:00:00.000 GMT+0200,1.17136,1.17443,1.15540,1.16301,72829.0927
22.03.2020 23:00:00.000 GMT+0200,1.16693,1.16792,1.15314,1.15992,49998.5512
23.03.2020 03:00:00.000 GMT+0200,1.15992,1.16644,1.15896,1.16542,37899.600699999995
23.03.2020 07:00:00.000 GMT+0200,1.16542,1.17133,1.16014,1.16265,79568.8291
23.03.2020 11:00:00.000 GMT+0200,1.16268,1.16591,1.15055,1.16315,90620.19940000001
23.03.2020 15:00:00.000 GMT+0200,1.16312,1.16748,1.14462,1.14757,94703.00000000001
23.03.2020 19:00:00.000 GMT+0200,1.14755,1.15724,1.14595,1.15372,74653.4619
23.03.2020 23:00:00.000 GMT+0200,1.15180,1.15995,1.14952,1.15931,38976.7803
24.03.2020 03:00:00.000 GMT+0200,1.15937,1.16577,1.15934,1.16361,61547.8994
24.03.2020 07:00:00.000 GMT+0200,1.16361,1.16929,1.16034,1.16649,75244.3408
24.03.2020 11:00:00.000 GMT+0200,1.16646,1.17886,1.16483,1.17520,80627.3213
24.03.2020 15:00:00.000 GMT+0200,1.17520,1.17989,1.16952,1.17610,103872.17970000001
24.03.2020 19:00:00.000 GMT+0200,1.17610,1.17820,1.17115,1.17488,63146.6192
24.03.2020 23:00:00.000 GMT+0200,1.17454,1.17940,1.17345,1.17646,26298.019800000002
25.03.2020 03:00:00.000 GMT+0200,1.17646,1.18171,1.17635,1.18037,40906.7695
25.03.2020 07:00:00.000 GMT+0200,1.18036,1.19274,1.17939,1.19221,61347.098600000005
25.03.2020 11:00:00.000 GMT+0200,1.19222,1.19730,1.18249,1.18344,84347.82029999999
25.03.2020 15:00:00.000 GMT+0200,1.18345,1.18453,1.16383,1.18344,103206.67000000001
25.03.2020 19:00:00.000 GMT+0200,1.18342,1.19158,1.17918,1.18842,50554.650799999996
25.03.2020 23:00:00.000 GMT+0200,1.18575,1.18860,1.17752,1.18654,67893.92139999999
26.03.2020 03:00:00.000 GMT+0200,1.18653,1.18695,1.18198,1.18564,51205.6099
26.03.2020 07:00:00.000 GMT+0200,1.18564,1.19614,1.18182,1.19209,58226.9409
26.03.2020 11:00:00.000 GMT+0200,1.19199,1.20010,1.18664,1.19870,76093.4785
26.03.2020 15:00:00.000 GMT+0200,1.19872,1.21804,1.19647,1.21710,93322.2207
26.03.2020 19:00:00.000 GMT+0200,1.21709,1.22292,1.21248,1.21997,60058.749899999995
26.03.2020 23:00:00.000 GMT+0200,1.21949,1.22062,1.21306,1.21780,41734.0712
27.03.2020 03:00:00.000 GMT+0200,1.21782,1.23054,1.21656,1.22513,56913.0596
27.03.2020 07:00:00.000 GMT+0200,1.22513,1.22891,1.21436,1.21599,68243.94039999999
27.03.2020 11:00:00.000 GMT+0200,1.21599,1.22957,1.21591,1.22495,89222.6698
27.03.2020 15:00:00.000 GMT+0200,1.22498,1.24395,1.22054,1.24113,87189.209
27.03.2020 19:00:00.000 GMT+0200,1.24113,1.24851,1.23755,1.24448,74708.9893
29.03.2020 23:00:00.000 GMT+0200,1.24283,1.24656,1.23914,1.24334,23163.5402
30.03.2020 03:00:00.000 GMT+0200,1.24333,1.24466,1.23604,1.23939,28851.3199
30.03.2020 07:00:00.000 GMT+0200,1.23945,1.24263,1.23166,1.23861,54559.1992
30.03.2020 11:00:00.000 GMT+0200,1.23862,1.24410,1.23644,1.23983,52964.0498
30.03.2020 15:00:00.000 GMT+0200,1.23982,1.24407,1.23711,1.23867,68677.0108
30.03.2020 19:00:00.000 GMT+0200,1.23867,1.24272,1.23535,1.24171,38998.1304
30.03.2020 23:00:00.000 GMT+0200,1.24042,1.24045,1.22419,1.23244,22717.1504
31.03.2020 03:00:00.000 GMT+0200,1.23246,1.23552,1.23009,1.23339,27810.9995
31.03.2020 07:00:00.000 GMT+0200,1.23343,1.23633,1.22844,1.23102,47829.3096
31.03.2020 11:00:00.000 GMT+0200,1.23102,1.24154,1.23102,1.23894,139974.8614
31.03.2020 15:00:00.000 GMT+0200,1.23893,1.24725,1.23605,1.23968,314719.8984
31.03.2020 19:00:00.000 GMT+0200,1.23966,1.24501,1.23576,1.24163,88965.48039999999
31.03.2020 23:00:00.000 GMT+0200,1.24224,1.24464,1.23946,1.24147,26945.94
01.04.2020 03:00:00.000 GMT+0200,1.24147,1.24174,1.23620,1.23760,47442.7412
01.04.2020 07:00:00.000 GMT+0200,1.23763,1.23926,1.23297,1.23699,128299.8769
01.04.2020 11:00:00.000 GMT+0200,1.23702,1.23980,1.23489,1.23841,124036.1113
01.04.2020 15:00:00.000 GMT+0200,1.23841,1.24380,1.23776,1.23944,177367.1836
01.04.2020 19:00:00.000 GMT+0200,1.23944,1.24165,1.23638,1.23730,64451.220700000005
01.04.2020 23:00:00.000 GMT+0200,1.23730,1.24035,1.23662,1.23885,27677.3398
02.04.2020 03:00:00.000 GMT+0200,1.23885,1.24081,1.23758,1.23880,27415.679899999996
02.04.2020 07:00:00.000 GMT+0200,1.23881,1.24317,1.23869,1.24237,89002.6007
02.04.2020 11:00:00.000 GMT+0200,1.24236,1.24751,1.24007,1.24146,115809.19149999999
02.04.2020 15:00:00.000 GMT+0200,1.24145,1.24224,1.23514,1.23651,228661.8283
02.04.2020 19:00:00.000 GMT+0200,1.23652,1.24184,1.23482,1.23925,58605.6503
02.04.2020 23:00:00.000 GMT+0200,1.23953,1.24060,1.23719,1.23843,29303.510499999997
03.04.2020 03:00:00.000 GMT+0200,1.23842,1.23880,1.23658,1.23824,31340.810599999997
03.04.2020 07:00:00.000 GMT+0200,1.23822,1.23949,1.22826,1.23004,84744.709
03.04.2020 11:00:00.000 GMT+0200,1.23006,1.23048,1.22479,1.22510,135950.88079999998
03.04.2020 15:00:00.000 GMT+0200,1.22505,1.22998,1.22051,1.22264,138255.1308
03.04.2020 19:00:00.000 GMT+0200,1.22263,1.22878,1.22232,1.22640,48203.7109
05.04.2020 23:00:00.000 GMT+0200,1.22296,1.22641,1.22095,1.22447,43024.0095
06.04.2020 03:00:00.000 GMT+0200,1.22434,1.22508,1.22154,1.22223,31506.0909
06.04.2020 07:00:00.000 GMT+0200,1.22221,1.23211,1.22212,1.23101,100618.209
06.04.2020 11:00:00.000 GMT+0200,1.23105,1.23269,1.22756,1.22920,89245.80859999999
06.04.2020 15:00:00.000 GMT+0200,1.22920,1.23142,1.22495,1.23050,112231.4785
06.04.2020 19:00:00.000 GMT+0200,1.23048,1.23193,1.22143,1.22291,49311.140199999994
06.04.2020 23:00:00.000 GMT+0200,1.22284,1.22503,1.21645,1.22283,29979.1602
07.04.2020 03:00:00.000 GMT+0200,1.22282,1.22962,1.22225,1.22783,26266.0006
07.04.2020 07:00:00.000 GMT+0200,1.22789,1.23495,1.22682,1.23274,105512.6407
07.04.2020 11:00:00.000 GMT+0200,1.23274,1.23839,1.22817,1.23692,126402.2011
07.04.2020 15:00:00.000 GMT+0200,1.23691,1.23694,1.22929,1.23367,128651.34770000001
07.04.2020 19:00:00.000 GMT+0200,1.23368,1.23564,1.23189,1.23297,36369.69
07.04.2020 23:00:00.000 GMT+0200,1.23295,1.23522,1.23136,1.23212,16446.3698
08.04.2020 03:00:00.000 GMT+0200,1.23212,1.23303,1.23086,1.23176,20417.139900000002
08.04.2020 07:00:00.000 GMT+0200,1.23174,1.23421,1.22876,1.23046,63357.950600000004
08.04.2020 11:00:00.000 GMT+0200,1.23054,1.23744,1.23054,1.23711,72283.169
08.04.2020 15:00:00.000 GMT+0200,1.23711,1.24192,1.23628,1.24047,84009.68950000001
08.04.2020 19:00:00.000 GMT+0200,1.24048,1.24127,1.23698,1.23808,30440.350599999998
08.04.2020 23:00:00.000 GMT+0200,1.23787,1.24183,1.23722,1.24098,24095.1099
09.04.2020 03:00:00.000 GMT+0200,1.24098,1.24163,1.23804,1.23823,21568.5005
09.04.2020 07:00:00.000 GMT+0200,1.23823,1.24113,1.23602,1.24037,57038.6596
09.04.2020 11:00:00.000 GMT+0200,1.24035,1.24473,1.24003,1.24377,83434.1895
09.04.2020 15:00:00.000 GMT+0200,1.24378,1.24800,1.24293,1.24487,105657.94150000002
09.04.2020 19:00:00.000 GMT+0200,1.24487,1.24829,1.24438,1.24525,61770.150799999996
09.04.2020 23:00:00.000 GMT+0200,1.24546,1.24801,1.24405,1.24489,54123.7509
10.04.2020 03:00:00.000 GMT+0200,1.24489,1.24702,1.24440,1.24623,22523.4001
10.04.2020 07:00:00.000 GMT+0200,1.24623,1.24782,1.24599,1.24718,41013.6489
10.04.2020 11:00:00.000 GMT+0200,1.24716,1.24862,1.24708,1.24807,49131.0694
10.04.2020 15:00:00.000 GMT+0200,1.24811,1.24841,1.24684,1.24793,45042.8302
10.04.2020 19:00:00.000 GMT+0200,1.24792,1.24812,1.24419,1.24449,111856.6391
12.04.2020 23:00:00.000 GMT+0200,1.24506,1.24718,1.24455,1.24587,18430.2003
13.04.2020 03:00:00.000 GMT+0200,1.24587,1.24724,1.24538,1.24724,9114.1599
13.04.2020 07:00:00.000 GMT+0200,1.24724,1.25364,1.24689,1.25127,59060.329600000005
13.04.2020 11:00:00.000 GMT+0200,1.25131,1.25155,1.24747,1.24851,73039.3594
13.04.2020 15:00:00.000 GMT+0200,1.24852,1.25256,1.24829,1.25180,56927.5606
13.04.2020 19:00:00.000 GMT+0200,1.25177,1.25312,1.25002,1.25002,20518.1499
13.04.2020 23:00:00.000 GMT+0200,1.25018,1.25320,1.24945,1.25271,13299.479899999998
14.04.2020 03:00:00.000 GMT+0200,1.25273,1.25699,1.25231,1.25626,21922.9001
14.04.2020 07:00:00.000 GMT+0200,1.25626,1.25761,1.25374,1.25605,47992.149600000004
14.04.2020 11:00:00.000 GMT+0200,1.25605,1.25881,1.25235,1.25805,56341.1406
14.04.2020 15:00:00.000 GMT+0200,1.25805,1.26302,1.25606,1.26068,66445.7803
14.04.2020 19:00:00.000 GMT+0200,1.26068,1.26470,1.26010,1.26233,34325.6807
14.04.2020 23:00:00.000 GMT+0200,1.26222,1.26304,1.26180,1.26227,7220.98
15.04.2020 03:00:00.000 GMT+0200,1.26224,1.26224,1.26031,1.26059,7480.840100000001
15.04.2020 07:00:00.000 GMT+0200,1.26056,1.26068,1.24983,1.25148,40771.6197
15.04.2020 11:00:00.000 GMT+0200,1.25150,1.25348,1.24365,1.24475,65890.9103
15.04.2020 15:00:00.000 GMT+0200,1.24473,1.25475,1.24394,1.25386,74384.7012
15.04.2020 19:00:00.000 GMT+0200,1.25385,1.25748,1.25105,1.25108,33585.199700000005
15.04.2020 23:00:00.000 GMT+0200,1.25193,1.25272,1.24913,1.24937,12668.260299999998
16.04.2020 03:00:00.000 GMT+0200,1.24937,1.25011,1.24603,1.24775,20383.96
16.04.2020 07:00:00.000 GMT+0200,1.24777,1.25141,1.24682,1.24848,56752.6702
16.04.2020 11:00:00.000 GMT+0200,1.24848,1.25127,1.24568,1.25006,59951.9609
16.04.2020 15:00:00.000 GMT+0200,1.25005,1.25145,1.24075,1.24388,84460.3691
16.04.2020 19:00:00.000 GMT+0200,1.24386,1.24623,1.24275,1.24550,33745.2499
16.04.2020 23:00:00.000 GMT+0200,1.24550,1.24942,1.24526,1.24889,20377.210099999997
17.04.2020 03:00:00.000 GMT+0200,1.24886,1.25219,1.24874,1.24962,14028.6396
17.04.2020 07:00:00.000 GMT+0200,1.24962,1.25002,1.24250,1.24397,53143.9209
17.04.2020 11:00:00.000 GMT+0200,1.24397,1.25002,1.24065,1.24826,70073.2696
17.04.2020 15:00:00.000 GMT+0200,1.24826,1.25158,1.24698,1.24975,87126.82810000001
17.04.2020 19:00:00.000 GMT+0200,1.24974,1.25169,1.24791,1.24939,45272.0503
19.04.2020 23:00:00.000 GMT+0200,1.24935,1.24996,1.24754,1.24836,7710.3799
20.04.2020 03:00:00.000 GMT+0200,1.24840,1.24870,1.24700,1.24796,13316.180100000001
20.04.2020 07:00:00.000 GMT+0200,1.24796,1.24799,1.24336,1.24594,42745.9099
20.04.2020 11:00:00.000 GMT+0200,1.24594,1.24918,1.24162,1.24386,56414.8583
20.04.2020 15:00:00.000 GMT+0200,1.24384,1.24868,1.24219,1.24647,58911.7002
20.04.2020 19:00:00.000 GMT+0200,1.24651,1.24696,1.24293,1.24318,22817.47
20.04.2020 23:00:00.000 GMT+0200,1.24311,1.24469,1.24294,1.24330,10787.2297
21.04.2020 03:00:00.000 GMT+0200,1.24329,1.24414,1.23884,1.24017,19551.1496
21.04.2020 07:00:00.000 GMT+0200,1.24016,1.24216,1.23817,1.23944,39339.2198
21.04.2020 11:00:00.000 GMT+0200,1.23945,1.23986,1.22728,1.22769,64105.039
21.04.2020 15:00:00.000 GMT+0200,1.22769,1.23360,1.22469,1.22695,82752.94039999999
21.04.2020 19:00:00.000 GMT+0200,1.22694,1.23091,1.22617,1.22879,28021.6597
21.04.2020 23:00:00.000 GMT+0200,1.22892,1.23049,1.22799,1.22882,12722.910199999998
22.04.2020 03:00:00.000 GMT+0200,1.22886,1.23034,1.22742,1.22805,15533.880399999998
22.04.2020 07:00:00.000 GMT+0200,1.22805,1.23438,1.22775,1.23378,45947.3096
22.04.2020 11:00:00.000 GMT+0200,1.23378,1.23856,1.23363,1.23676,43389.2705
22.04.2020 15:00:00.000 GMT+0200,1.23674,1.23692,1.23004,1.23096,53029.6601
22.04.2020 19:00:00.000 GMT+0200,1.23096,1.23340,1.23039,1.23321,18643.5304
22.04.2020 23:00:00.000 GMT+0200,1.23319,1.23436,1.23121,1.23198,9025.7999
23.04.2020 03:00:00.000 GMT+0200,1.23198,1.23396,1.23172,1.23370,13339.6201
23.04.2020 07:00:00.000 GMT+0200,1.23371,1.23753,1.23076,1.23510,47411.8696
23.04.2020 11:00:00.000 GMT+0200,1.23509,1.23747,1.23343,1.23448,50522.3398
23.04.2020 15:00:00.000 GMT+0200,1.23445,1.24146,1.23233,1.23605,72496.6796
23.04.2020 19:00:00.000 GMT+0200,1.23604,1.23645,1.23328,1.23432,30341.210199999998
23.04.2020 23:00:00.000 GMT+0200,1.23424,1.23586,1.23398,1.23510,12846.0699
24.04.2020 03:00:00.000 GMT+0200,1.23509,1.23599,1.23418,1.23502,10646.360100000002
24.04.2020 07:00:00.000 GMT+0200,1.23503,1.23520,1.22978,1.23157,39321.5113
24.04.2020 11:00:00.000 GMT+0200,1.23156,1.23769,1.23132,1.23587,56212.628899999996
24.04.2020 15:00:00.000 GMT+0200,1.23586,1.23630,1.23189,1.23305,60008.2218
24.04.2020 19:00:00.000 GMT+0200,1.23305,1.23723,1.23254,1.23654,25249.5596
26.04.2020 23:00:00.000 GMT+0200,1.23627,1.23749,1.23593,1.23744,8311.4503
27.04.2020 03:00:00.000 GMT+0200,1.23744,1.24454,1.23676,1.24296,19503.839600000003
27.04.2020 07:00:00.000 GMT+0200,1.24298,1.24543,1.24152,1.24333,33827.8101
27.04.2020 11:00:00.000 GMT+0200,1.24332,1.24497,1.24168,1.24260,35560.770599999996
27.04.2020 15:00:00.000 GMT+0200,1.24259,1.24367,1.23987,1.24019,38313.990300000005
27.04.2020 19:00:00.000 GMT+0200,1.24022,1.24321,1.24017,1.24284,12967.420100000001
27.04.2020 23:00:00.000 GMT+0200,1.24288,1.24356,1.24156,1.24294,15059.2297
28.04.2020 03:00:00.000 GMT+0200,1.24294,1.24294,1.24061,1.24137,12715.74
28.04.2020 07:00:00.000 GMT+0200,1.24137,1.24783,1.24034,1.24681,37312.8597
28.04.2020 11:00:00.000 GMT+0200,1.24678,1.25180,1.24518,1.24820,41696.9805
28.04.2020 15:00:00.000 GMT+0200,1.24820,1.24871,1.24204,1.24281,41104.4497
28.04.2020 19:00:00.000 GMT+0200,1.24282,1.24534,1.24202,1.24227,15804.449799999999
28.04.2020 23:00:00.000 GMT+0200,1.24227,1.24602,1.24212,1.24602,8232.06
29.04.2020 03:00:00.000 GMT+0200,1.24602,1.24777,1.24551,1.24738,12800.1101
29.04.2020 07:00:00.000 GMT+0200,1.24738,1.24851,1.24328,1.24407,32937.3291
29.04.2020 11:00:00.000 GMT+0200,1.24408,1.24441,1.23886,1.24243,36975.149900000004
29.04.2020 15:00:00.000 GMT+0200,1.24242,1.24512,1.24089,1.24344,39744.0493
29.04.2020 19:00:00.000 GMT+0200,1.24344,1.24709,1.24333,1.24697,27359.5005
29.04.2020 23:00:00.000 GMT+0200,1.24655,1.24826,1.24284,1.24414,14413.360100000002
30.04.2020 03:00:00.000 GMT+0200,1.24415,1.24688,1.24363,1.24685,10405.189900000001
30.04.2020 07:00:00.000 GMT+0200,1.24687,1.24817,1.24408,1.24730,33449.279500000004
30.04.2020 11:00:00.000 GMT+0200,1.24729,1.25285,1.24728,1.25129,48216.4188
30.04.2020 15:00:00.000 GMT+0200,1.25129,1.26429,1.24752,1.25810,93331.0215
30.04.2020 19:00:00.000 GMT+0200,1.25810,1.26046,1.25740,1.25915,22110.5701
30.04.2020 23:00:00.000 GMT+0200,1.25915,1.26000,1.25547,1.25665,13514.699700000001
01.05.2020 03:00:00.000 GMT+0200,1.25664,1.25695,1.25509,1.25692,10517.080000000002
01.05.2020 07:00:00.000 GMT+0200,1.25692,1.25799,1.25332,1.25615,33962.1006
01.05.2020 11:00:00.000 GMT+0200,1.25615,1.25739,1.25139,1.25324,35785.1997
01.05.2020 15:00:00.000 GMT+0200,1.25323,1.25631,1.24956,1.25128,56666.6992
01.05.2020 19:00:00.000 GMT+0200,1.25128,1.25128,1.24828,1.24869,23066.219999999998
03.05.2020 23:00:00.000 GMT+0200,1.24851,1.24868,1.24430,1.24446,13528.4601
04.05.2020 03:00:00.000 GMT+0200,1.24446,1.24679,1.24390,1.24435,11448.0001
04.05.2020 07:00:00.000 GMT+0200,1.24437,1.24756,1.24238,1.24324,38033.8201
04.05.2020 11:00:00.000 GMT+0200,1.24324,1.24502,1.24050,1.24245,34681.6104
04.05.2020 15:00:00.000 GMT+0200,1.24243,1.24424,1.24108,1.24329,49154.0801
04.05.2020 19:00:00.000 GMT+0200,1.24329,1.24468,1.24249,1.24422,16779.9597
04.05.2020 23:00:00.000 GMT+0200,1.24425,1.24652,1.24350,1.24610,9033.7396
05.05.2020 03:00:00.000 GMT+0200,1.24610,1.24685,1.24551,1.24621,7878.6497
05.05.2020 07:00:00.000 GMT+0200,1.24621,1.24835,1.24200,1.24314,42766.6712
05.05.2020 11:00:00.000 GMT+0200,1.24316,1.24732,1.24283,1.24541,47361.0499
05.05.2020 15:00:00.000 GMT+0200,1.24541,1.24808,1.24396,1.24409,43093.5806
05.05.2020 19:00:00.000 GMT+0200,1.24413,1.24533,1.24301,1.24329,15064.740000000002
05.05.2020 23:00:00.000 GMT+0200,1.24337,1.24491,1.24283,1.24358,20915.1801
06.05.2020 03:00:00.000 GMT+0200,1.24360,1.24401,1.24245,1.24347,15213.940100000002
06.05.2020 07:00:00.000 GMT+0200,1.24346,1.24498,1.23582,1.23738,34526.4304
06.05.2020 11:00:00.000 GMT+0200,1.23742,1.23921,1.23646,1.23866,96851.2831
06.05.2020 15:00:00.000 GMT+0200,1.23865,1.23931,1.23348,1.23574,43406.1807
06.05.2020 19:00:00.000 GMT+0200,1.23574,1.23634,1.23361,1.23414,17525.6397
06.05.2020 23:00:00.000 GMT+0200,1.23373,1.23480,1.23098,1.23152,20066.0998
07.05.2020 03:00:00.000 GMT+0200,1.23152,1.23284,1.23122,1.23243,11043.99
07.05.2020 07:00:00.000 GMT+0200,1.23245,1.24181,1.23191,1.23587,40759.2195
07.05.2020 11:00:00.000 GMT+0200,1.23586,1.23827,1.23258,1.23452,46826.17
07.05.2020 15:00:00.000 GMT+0200,1.23451,1.23645,1.22657,1.23559,54836.9796
07.05.2020 19:00:00.000 GMT+0200,1.23559,1.23782,1.23513,1.23543,22347.5701
07.05.2020 23:00:00.000 GMT+0200,1.23545,1.23967,1.23500,1.23933,17088.6202
08.05.2020 03:00:00.000 GMT+0200,1.23934,1.24084,1.23820,1.23862,13032.95
08.05.2020 07:00:00.000 GMT+0200,1.23863,1.24001,1.23758,1.23940,18318.3098
08.05.2020 11:00:00.000 GMT+0200,1.23940,1.24003,1.23576,1.23713,29623.5899
08.05.2020 15:00:00.000 GMT+0200,1.23710,1.24667,1.23559,1.24216,44014.430799999995
08.05.2020 19:00:00.000 GMT+0200,1.24216,1.24243,1.24015,1.24033,13581.139899999998
10.05.2020 23:00:00.000 GMT+0200,1.23965,1.24245,1.23870,1.24226,9494.5
11.05.2020 03:00:00.000 GMT+0200,1.24226,1.24372,1.24182,1.24258,11498.799899999998
11.05.2020 07:00:00.000 GMT+0200,1.24258,1.24298,1.23462,1.23708,30674.7607
11.05.2020 11:00:00.000 GMT+0200,1.23708,1.23747,1.22828,1.22986,44327.9696
11.05.2020 15:00:00.000 GMT+0200,1.22986,1.23625,1.22984,1.23434,67781.6201
11.05.2020 19:00:00.000 GMT+0200,1.23431,1.23519,1.23211,1.23329,24377.2398
11.05.2020 23:00:00.000 GMT+0200,1.23326,1.23374,1.22865,1.23054,19480.7702
12.05.2020 03:00:00.000 GMT+0200,1.23052,1.23246,1.23014,1.23218,14519.430099999998
12.05.2020 07:00:00.000 GMT+0200,1.23216,1.23505,1.23040,1.23207,35059.5493
12.05.2020 11:00:00.000 GMT+0200,1.23207,1.23778,1.23166,1.23602,47713.359300000004
12.05.2020 15:00:00.000 GMT+0200,1.23603,1.23722,1.22828,1.22911,62565.932499999995
12.05.2020 19:00:00.000 GMT+0200,1.22910,1.22943,1.22550,1.22579,24139.1694
12.05.2020 23:00:00.000 GMT+0200,1.22578,1.22693,1.22508,1.22650,13957.6502
13.05.2020 03:00:00.000 GMT+0200,1.22649,1.22779,1.22568,1.22697,19725.08
13.05.2020 07:00:00.000 GMT+0200,1.22696,1.23010,1.22632,1.22749,39045.2602
13.05.2020 11:00:00.000 GMT+0200,1.22749,1.23396,1.22655,1.23172,44532.480599999995
13.05.2020 15:00:00.000 GMT+0200,1.23172,1.23258,1.22096,1.22263,81805.0596
